CalDateValue,JourneyRef,VehicleRef,Driver
20201105,130094,8830,171-1111
20201105,230080,1607,170-1111
20201105,20138,1547,170-1111
20201105,10159,1560,170-1111
20201105,10161,1545,170-480
20201105,220086,8870,171-1111
20201105,450128,8813,171-1111
20201105,400119,8722,171-1111
20201105,120118,8763,171-1111
20201105,230089,1605,170-1111
20201105,250120,8727,171-1111
20201105,10160,1552,170-480
20201105,140109,8868,171-1111
20201105,280058,8786,171-1111
20201105,120120,8769,171-1111
20201105,30135,8706,171-1111
20201105,30138,8714,171-1111
20201105,120115,8767,171-1111
20201105,160054,1604,170-1111
20201105,10165,1542,170-1111
20201105,200060,8733,171-1111
20201105,410060,8817,171-1111
20201105,450130,8814,171-1111
20201105,110090,8846,171-1111
20201105,20140,1553,170-1111
20201105,400136,8740,171-1111
20201105,130095,8865,171-1111
20201105,440028,8789,171-1111
20201105,430046,8794,171-1111
20201105,240081,2091,170-1111
20201105,10162,1571,170-1111
20201105,240088,2092,170-1111
20201105,720049,1766,170-1111
20201105,460065,1606,170-1111
20201105,10163,1565,170-1111
20201105,140120,8838,171-1111
20201105,140111,8856,171-1111
20201105,100087,1702,170-1111
20201105,420070,8782,171-1111
20201105,720042,1773,170-1111
20201105,250115,8736,171-1111
20201105,460060,1622,170-1111
20201105,220085,8854,171-1111
20201105,110085,8826,171-1111
20201105,400121,8723,171-403274
20201105,230091,1603,170-1111
20201105,760011,1640,170-1111
20201105,790032,8807,171-1111
20201105,450131,8797,171-1111
20201105,780024,1631,170-1111
20201105,830008,1868,170-1111
20201105,30140,8703,171-1111
20201105,400123,8729,171-1111
20201105,30137,8702,171-1111
20201105,250122,8741,171-1111
20201105,220088,8840,171-1111
20201105,230082,1600,170-1111
20201105,740024,1866,170-1111
20201105,700059,1786,170-1111
20201105,20142,1559,170-1111
20201105,420065,8811,171-1111
20201105,10164,1556,170-1111
20201105,110092,8851,171-1111
20201105,120117,8850,171-1111
20201105,240090,1624,170-1111
20201105,90081,94,264-1111
20201105,700070,1763,170-1111
20201105,820024,1874,170-1111
20201105,700061,1772,170-1111
20201105,450133,8798,171-1111
20201105,400138,8722,171-1111
20201105,130096,8860,171-1111
20201105,250117,8737,171-1111
20201105,140113,8833,171-1111
20201105,140122,8857,171-1111
20201105,410077,8803,171-1111
20201105,450132,8795,171-1111
20201105,410062,8788,171-1111
20201105,10166,1539,170-1111
20201105,160057,1595,170-1111
20201105,280063,8792,171-1111
20201105,100092,1693,170-1111
20201105,220090,8828,171-1111
20201105,200063,8725,171-1111
20201105,460067,1618,170-1111
20201105,100089,1701,170-1111
20201105,750031,1632,170-1111
20201105,240083,1614,170-1111
20201105,130097,8873,171-1111
20201105,150045,8799,171-1111
20201105,160056,2161,170-1111
20201105,30139,8708,171-1111
20201105,30142,8705,171-1111
20201105,110087,8810,171-1111
20201105,450134,8809,171-1111
20201105,220087,8864,171-1111
20201105,460062,1634,170-1111
20201105,790027,8796,171-1111
20201105,150032,8801,171-1111
20201105,140124,8859,171-1111
20201105,430047,8794,171-1111
20201105,10167,1550,170-1111
20201105,250124,8739,171-1111
20201105,120117,8769,171-1111
20201105,230093,1608,170-1111
20201105,10169,1563,170-1111
20201105,120122,8770,171-1111
20201105,400125,8740,171-1111
20201105,230084,1759,170-1111
20201105,120120,8769,171-1111
20201105,10170,1575,170-1111
20201105,20144,1561,170-1111
20201105,770027,1633,170-1111
20201105,420067,8804,171-1111
20201105,700072,1764,170-1111
20201105,720051,1774,170-1111
20201105,210033,8790,171-1111
20201105,720044,1775,170-1111
20201105,760010,1627,170-1111
20201105,120119,8764,171-1234
20201105,110094,8831,171-1111
20201105,760010,1627,170-1111
20201105,770029,2096,170-1111
20201105,110089,8841,171-1111
20201105,430048,8793,171-1111
20201105,20146,1541,170-1111
20201105,400140,8723,171-403274
20201105,450135,8814,171-1111
20201105,420072,8811,171-1111
20201105,750020,1629,170-1111
20201105,210028,8791,171-1111
20201105,30141,8707,171-1111
20201105,250119,8726,171-1111
20201105,220089,8869,171-1111
20201105,20151,1554,170-1111
20201105,30144,8713,171-1111
20201105,130098,8834,171-1111
20201105,140115,8832,171-1111
20201105,10172,1537,170-1111
20201105,200062,8734,171-1111
20201105,460069,1612,170-1111
20201105,700063,1760,170-1111
20201105,100091,1703,170-1111
20201105,130099,8866,171-1111
20201105,240092,2094,170-1111
20201105,240085,1615,170-1111
20201105,10171,1576,170-1111
20201105,700074,1779,170-1111
20201105,450136,8816,171-1111
20201105,820035,1874,170-1111
20201105,460064,1606,170-1111
20201105,10173,1564,170-1111
20201105,450137,8813,171-1111
20201105,20148,1546,170-1111
20201105,100094,1698,170-1111
20201105,400127,8722,171-1111
20201105,220092,8872,171-1111
20201105,860007,8785,171-1111
20201105,160058,1597,170-1111
20201105,160059,1599,170-1111
20201105,250126,8731,171-1111
20201105,120124,8858,171-1111
20201105,90080,93,264-1111
20201105,410064,8803,171-1111
20201105,230086,1610,170-1111
20201105,30148,8711,171-1111
20201105,400129,8729,171-1111
20201105,130102,8847,171-1111
20201105,730030,1869,170-1111
20201105,130100,8874,171-1111
20201105,230088,1777,170-1111
20201105,240094,2093,170-1111
20201105,770028,1633,170-1111
20201105,280062,8783,171-1111
20201105,30146,8709,171-11353
20201105,30143,8710,171-1111
20201105,810010,1872,170-1111
20201105,450138,8797,171-1111
20201105,410066,8802,171-1111
20201105,110096,8849,171-1111
20201105,120121,8761,171-1111
20201105,410079,8817,171-1111
20201105,10177,1562,170-1111
20201105,400142,8740,171-1111
20201105,10174,1570,170-1111
20201105,700074,1779,170-1111
20201105,130101,8830,171-1111
20201105,240087,2090,170-1111
20201105,200065,8721,171-8721
20201105,830011,1868,170-1111
20201105,20153,1568,170-1111
20201105,150047,8805,171-1111
20201105,460071,1622,170-1111
20201105,10175,1552,170-480
20201105,140117,8837,171-1111
20201105,140126,8863,171-1111
20201105,100093,1699,170-1111
20201105,740027,1866,170-1111
20201105,730033,1862,170-1111
20201105,700065,2163,170-1111
20201105,220091,8836,171-1111
20201105,110091,8862,171-1111
20201105,250121,8738,171-1111
20201105,460066,1618,170-1111
20201105,250128,8742,171-1111
20201105,230097,1620,170-1111
20201105,700067,1788,170-1111
20201105,800014,1871,170-1111
20201105,430049,8793,171-1111
20201105,700067,1788,170-1111
20201105,450139,8809,171-1111
20201105,150034,8806,171-1111
20201105,420074,8804,171-1111
20201105,400131,8723,171-403274
20201105,30145,8712,171-1111
20201105,200064,8724,171-1111
20201105,220094,8852,171-1111
20201105,440030,8789,171-1111
20201105,120126,8765,171-1111
20201105,780026,1628,170-1111
20201105,100096,1697,170-1111
20201105,420069,8811,171-1111
20201105,10176,1566,170-1111
20201105,220093,8867,171-1111
20201105,160060,1601,170-1111
20201105,700067,1788,170-1111
20201105,20150,1565,170-1111
20201105,120123,8768,171-1111
20201105,110098,8808,171-1111
20201105,800013,2133,170-1111
20201105,30150,8825,171-1111
20201105,400144,8722,171-1111
20201105,450141,8795,171-1111
20201105,720053,1791,170-1111
20201105,160061,2162,170-1111
20201105,410081,8803,171-1111
20201105,430050,8794,171-1111
20201105,90082,94,264-1111
20201105,500005,1623,170-1111
20201105,410081,8803,171-1111
20201105,240096,2091,170-1111
20201105,110093,8829,171-1111
20201105,240089,2088,170-1111
20201105,460073,1634,170-1111
20201105,100095,1695,170-1111
20201105,30147,8714,171-1111
20201105,140119,8865,171-1111
20201105,140128,8868,171-1111
20201105,280067,8786,171-1111
20201105,10180,1536,170-1111
20201105,780033,1639,170-1111
20201105,820026,1874,170-1111
20201105,130103,8860,171-1111
20201105,410068,8817,171-1111
20201105,720046,1767,170-1111
20201105,150036,8807,171-1111
20201105,450140,8798,171-1111
20201105,250130,8730,171-1111
20201105,250123,8727,171-1111
20201105,460068,1612,170-1111
20201105,240098,2095,170-1111
20201105,790029,8787,171-1111
20201105,410083,8802,171-1111
20201105,200067,8732,171-1111
20201105,10179,1556,170-1111
20201105,220096,8845,171-1111
20201105,230099,1609,170-1111
20201105,230090,1611,170-1111
20201105,120128,8767,171-1111
20201105,400133,8740,171-1111
20201105,400135,8729,171-1111
20201105,130104,8838,171-1111
20201105,120127,8769,171-1111
20201105,210030,8792,171-1111
20201105,140121,8873,171-1111
20201105,450142,8814,171-1111
20201105,100098,1694,170-1111
20201105,720055,1773,170-1111
20201105,770030,1633,170-1111
20201105,210035,8791,171-1111
20201105,410070,8812,171-1111
20201105,30149,8703,171-1111
20201105,110100,8861,171-1111
20201105,120125,8763,171-1111
20201105,250125,8741,171-1111
20201105,30152,8706,171-1111
20201105,100097,1692,170-1111
20201105,400146,8723,171-403274
20201105,20152,1577,170-1111
20201105,450143,8816,171-1111
20201105,420076,8811,171-1111
20201105,440025,8789,171-1111
20201105,150049,8784,171-1111
20201105,700069,1783,170-1111
20201105,440032,8803,171-1111
20201105,200066,8720,171-1111
20201105,20157,1574,170-1111
20201105,250132,8736,171-1111
20201105,140132,8833,171-1111
20201105,460075,1606,170-1111
20201105,420071,8804,171-1111
20201105,230095,1787,170-1111
20201105,140130,8856,171-1111
20201105,770032,2096,170-1111
20201105,10182,1572,170-1111
20201105,240091,1621,170-1111
20201105,90087,93,264-1111
20201105,780035,1628,170-1111
20201105,10184,1550,170-1111
20201105,460070,1622,170-1111
20201105,220095,8870,171-1111
20201105,110095,8846,171-1111
20201105,730032,1861,170-1111
20201105,430051,8794,171-1111
20201105,450145,8797,171-1111
20201105,130105,8834,171-1111
20201105,230092,1602,170-1111
20201105,230101,2089,170-1111
20201105,400137,8722,171-1111
20201105,120130,8850,171-1111
20201105,10185,1544,170-1111
20201105,220098,8854,171-1111
20201105,110097,8851,171-1111
20201105,240093,2092,170-1111
20201105,450144,8809,171-1111
20201105,130106,8848,171-1111
20201105,100100,1691,170-1111
20201105,160062,1595,170-1111
20201105,700076,1762,170-1111
20201105,850002,8750,171-1111
20201105,280066,8790,171-1111
20201105,30154,8702,171-1111
20201105,30151,8705,171-1111
20201105,720048,1766,170-1111
20201105,110102,8855,171-1111
20201105,450146,8813,171-1111
20201105,400148,8740,171-1111
20201105,830010,1868,170-1111
20201105,430052,8793,171-1111
20201105,800015,1871,170-1111
20201105,200069,8735,171-1111
20201105,10186,1545,170-480
20201105,10187,1537,170-1111
20201105,240100,1615,170-1111
20201105,460077,1618,170-1111
20201105,100099,1700,170-1111
20201105,130107,8874,171-1111
20201105,220097,8840,171-1111
20201105,250127,8739,171-1111
20201105,250134,8737,171-1111
20201105,820028,1874,170-1111
20201105,440034,8802,171-1111
20201105,140123,8871,171-1111
20201105,130108,8859,171-1111
20201105,120132,8764,171-1234
20201105,450147,8798,171-1111
20201105,420078,8804,171-1111
20201105,780028,1639,170-1111
20201105,30153,8713,171-1111
20201105,700071,1778,170-1111
20201105,10189,1553,170-1111
20201105,230094,1605,170-1111
20201105,750024,1640,170-1111
20201105,230103,1607,170-1111
20201105,400139,8723,171-403274
20201105,220100,8864,171-1111
20201105,200068,8743,171-1111
20201105,740028,1866,170-1111
20201105,30156,8708,171-1111
20201105,200071,8733,171-1111
20201105,420073,8811,171-1111
20201105,100102,1702,170-1111
20201105,140134,8832,171-1111
20201105,10188,1542,170-1111
20201105,120129,8770,171-1111
20201105,90089,94,264-1111
20201105,110104,8826,171-1111
20201105,10191,1559,170-1111
20201105,790034,8796,171-1111
20201105,700078,1790,170-1111
20201105,410085,8812,171-1111
20201105,400150,8722,171-1111
20201105,130109,8847,171-1111
20201105,450148,8816,171-1111
20201105,160063,2161,170-1111
20201105,20161,1571,170-1111
20201105,220099,8828,171-1111
20201105,160065,1597,170-1111
20201105,400139,8729,171-1111
20201105,450150,8795,171-1111
20201105,100101,1693,170-1111
20201105,400139,8729,171-1111
20201105,30158,8707,171-1111
20201105,240095,2094,170-1111
20201105,30155,8709,171-11353
20201105,770031,1631,170-1111
20201105,160064,1599,170-1111
20201105,140125,8830,171-1111
20201105,460072,1606,170-1111
20201105,250136,8726,171-1111
20201105,250129,8731,171-1111
20201105,110099,8831,171-1111
20201105,240102,2090,170-1111
20201105,430053,8793,171-1111
20201105,790031,8799,171-1111
20201105,150038,8805,171-1111
20201105,450149,8814,171-1111
20201105,410072,8788,171-1111
20201105,720057,1775,170-1111
20201105,750035,1627,170-1111
20201105,400143,8740,171-1111
20201105,120134,8761,171-1111
20201105,110106,8841,171-1111
20201105,130110,8863,171-1111
20201105,820037,1874,170-1111
20201105,140136,8837,171-1111
20201105,120131,8765,171-1111
20201105,10190,1563,170-1111
20201105,20165,1575,170-1111
20201105,220102,8836,171-1111
20201105,400152,8723,171-403274
20201105,230105,1600,170-1111
20201105,20158,1554,170-1111
20201105,450151,8813,171-1111
20201105,430054,8794,171-1111
20201105,100103,1698,170-1111
20201105,20163,1539,170-1111
20201105,210032,8785,171-1111
20201105,100104,1703,170-1111
20201105,450152,8797,171-1111
20201105,30157,8711,171-1111
20201105,10193,1541,170-1111
20201105,210032,8815,171-1111
20201105,140127,8860,171-1111
20201105,460079,1622,170-1111
20201105,420075,8804,171-1111
20201105,10195,1546,170-1111
20201105,420080,8811,171-1111
20201105,720050,1774,170-1111
20201105,10192,1564,170-1111
20201105,130111,8838,171-1111
20201105,250138,8738,171-1111
20201105,110101,8849,171-1111
20201105,250131,8742,171-1111
20201105,30160,8712,171-1111
20201105,150036,8807,171-1111
20201105,730034,1862,170-1111
20201105,20160,1568,170-1111
20201105,120136,8768,171-1111
20201105,450154,8798,171-1111
20201105,10193,1541,170-1111
20201105,250133,8730,171-1111
20201105,400145,8722,171-1111
20201105,160066,2162,170-1111
20201105,90088,93,264-1111
20201105,130113,8848,171-1111
20201105,400147,8729,171-1111
20201105,280071,8790,171-1111
20201105,120133,8767,171-1111
20201105,820030,1874,170-1111
20201105,410087,8788,171-1111
20201105,400154,8740,171-1111
20201105,140138,8865,171-1111
20201105,700075,1779,170-1111
20201105,450153,8809,171-1111
20201105,240097,2091,170-1111
20201105,800018,2133,170-1111
20201105,30159,8825,171-1111
20201105,110108,8829,171-1111
20201105,130112,8866,171-1111
20201105,140140,8873,171-1111
20201105,700080,1786,170-1111
20201105,730035,1861,170-1111
20201105,200070,8721,171-8721
20201105,100096,1638,170-1111
20201105,760012,1638,170-1111
20201105,220101,8852,171-1111
20201105,460074,1618,170-1111
20201105,250140,8727,171-1111
20201105,800016,1871,170-1111
20201105,440036,8802,171-1111
20201105,430055,8794,171-1111
20201105,700073,1764,170-1111
20201105,140129,8868,171-1111
20201105,410074,8817,171-1111
20201105,120140,8769,171-1111
20201105,400149,8723,171-403274
20201105,120138,8763,171-1111
20201105,30162,8714,171-1111
20201105,20167,1570,170-1111
20201105,250135,8736,171-1111
20201105,450156,8814,171-1111
20201105,230107,1610,170-1111
20201105,420077,8789,171-1111
20201105,120135,8850,171-1111
20201105,700075,1779,170-1111
20201105,400156,8722,171-1111
20201105,450155,8816,171-1111
20201105,30161,8702,171-1111
20201105,130114,8833,171-1111
20201105,10194,1562,170-1111
20201105,430056,8793,171-1111
20201105,830013,1868,170-1111
20201105,90090,94,264-1111
20201105,280070,8784,171-1111
20201105,460081,1606,170-1111
20201105,100105,1694,170-1111
20201105,420082,8804,171-1111
20201105,240104,2092,170-1111
20201105,860006,8753,171-1111
20201105,220104,8870,171-1111
20201105,770034,1636,170-1111
20201105,250142,8741,171-1111
20201105,110103,8861,171-1111
20201105,700075,1779,170-1111
20201105,160065,1597,170-1111
20201105,140131,8874,171-1111
20201105,210037,8815,171-1111
20201105,400151,8740,171-1111
20201105,200073,8724,171-1111
20201105,450158,8813,171-1111
20201105,30164,8705,171-1111
20201105,10197,1565,170-1111
20201105,240099,1615,170-1111
20201105,100106,1695,170-1111
20201105,440027,8802,171-1111
20201105,120137,8764,171-1234
20201105,720059,1766,170-1111
20201105,400158,8734,171-1111
20201105,230096,1608,170-1111
20201105,430057,8793,171-1111
20201105,440038,8796,171-1111
20201105,20164,1574,170-1111
20201105,450157,8797,171-1111
20201105,410089,8817,171-1111
20201105,700075,1779,170-1111
20201105,30163,8708,171-1111
20201105,140133,8847,171-1111
20201105,700075,1779,170-1111
20201105,140142,8871,171-1111
20201105,130115,8863,171-1111
20201105,90095,93,264-1111
20201105,700082,2163,170-1111
20201105,460076,1622,170-1111
20201105,250144,8739,171-1111
20201105,250137,8737,171-1111
20201105,220103,8854,171-1111
20201105,410076,8788,171-1111
20201105,700077,1788,170-1111
20201105,400153,8722,171-1111
20201105,10199,1577,170-1111
20201105,30166,8713,171-1111
20201105,450160,8809,171-1111
20201105,120142,8770,171-1111
20201105,20171,1572,170-1111
20201105,100107,1702,170-1111
20201105,240106,2094,170-1111
20201105,140144,8830,171-1111
20201105,400160,8723,171-403274
20201105,160068,2161,170-1111
20201105,450159,8798,171-1111
20201105,120139,8761,171-1111
20201105,230109,1611,170-1111
20201105,430058,8794,171-1111
20201105,10198,1544,170-1111
20201105,30165,8707,171-1111
20201105,760013,1640,170-1111
20201105,700077,1788,170-1111
20201105,720061,1774,170-1111
20201105,420084,8789,171-1111
20201105,410078,8817,171-1111
20201105,130116,8834,171-1111
20201105,110105,8855,171-1111
20201105,250139,8726,171-1111
20201105,250146,8731,171-1111
20201105,30167,8712,171-1111
20201105,140137,8837,171-1111
20201105,160067,1595,170-1111
20201105,420081,8804,171-1111
